Id,SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,SleepEfficiency,CaloriesGroup
4319703577,2016-05-08,1,602,638,2016-05-08,3672,2.46000003814697,2.46000003814697,0.0,0.0,0.0,2.46000003814697,0.0,0,0,153,603,1792,0.9435736677115988,Low
4319703577,2016-05-09,1,535,565,2016-05-09,10378,6.96000003814697,6.96000003814697,0.0,0.140000000596046,0.560000002384186,6.25,0.0,2,14,374,490,2345,0.9469026548672567,High
4319703577,2016-05-10,1,487,517,2016-05-10,9487,6.36999988555908,6.36999988555908,0.0,0.209999993443489,0.46000000834465,5.69999980926514,0.0,3,12,329,555,2260,0.941972920696325,High
4319703577,2016-05-11,1,529,558,2016-05-11,9129,6.13000011444092,6.13000011444092,0.0,0.200000002980232,0.740000009536743,5.17999982833862,0.0,3,18,311,574,2232,0.9480286738351255,High
4319703577,2016-05-12,1,302,321,2016-05-12,17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,2,0,257,0.940809968847352,Low
4388161847,2016-04-15,1,499,526,2016-04-15,8758,6.73000001907349,6.73000001907349,0.0,0.0,0.0,6.73000001907349,0.0,0,0,299,837,3066,0.9486692015209125,High
4388161847,2016-04-16,2,426,448,2016-04-16,6580,5.05999994277954,5.05999994277954,0.0,0.209999993443489,0.400000005960464,4.44999980926514,0.0,6,9,253,609,3073,0.9508928571428571,High
4388161847,2016-04-17,2,619,641,2016-04-17,4660,3.57999992370605,3.57999992370605,0.0,0.0,0.0,3.57999992370605,0.0,0,0,201,721,2572,0.9656786271450858,High
4388161847,2016-04-18,1,99,104,2016-04-18,11009,9.10000038146973,9.10000038146973,0.0,3.55999994277954,0.400000005960464,5.1399998664856,0.0,27,8,239,1017,3274,0.9519230769230769,High
4388161847,2016-04-19,1,329,338,2016-04-19,10181,7.82999992370605,7.82999992370605,0.0,1.37000000476837,0.689999997615814,5.76999998092651,0.0,20,16,249,704,3015,0.9733727810650887,High
4388161847,2016-04-20,1,421,451,2016-04-20,10553,8.11999988555908,8.11999988555908,0.0,1.10000002384186,1.72000002861023,5.28999996185303,0.0,19,42,228,696,3083,0.9334811529933481,High
4388161847,2016-04-21,1,442,458,2016-04-21,10055,7.73000001907349,7.73000001907349,0.0,0.370000004768372,0.389999985694885,6.98000001907349,0.0,7,12,272,853,3069,0.9650655021834061,High
4388161847,2016-04-22,1,82,85,2016-04-22,12139,9.34000015258789,9.34000015258789,0.0,3.29999995231628,1.11000001430511,4.92000007629395,0.0,77,25,220,945,3544,0.9647058823529412,High
4388161847,2016-04-23,1,478,501,2016-04-23,13236,10.1800003051758,10.1800003051758,0.0,4.5,0.319999992847443,5.34999990463257,0.0,58,5,215,749,3306,0.9540918163672655,High
4388161847,2016-04-24,3,552,595,2016-04-24,10243,7.88000011444092,7.88000011444092,0.0,1.08000004291534,0.509999990463257,6.30000019073486,0.0,14,8,239,584,2885,0.9277310924369748,High
4388161847,2016-04-26,1,319,346,2016-04-26,9461,7.28000020980835,7.28000020980835,0.0,0.939999997615814,1.05999994277954,5.26999998092651,0.0,14,23,224,673,2929,0.9219653179190751,High
4388161847,2016-04-27,1,439,500,2016-04-27,11193,8.60999965667725,8.60999965667725,0.0,0.699999988079071,2.50999999046326,5.3899998664856,0.0,11,48,241,684,3074,0.878,High
4388161847,2016-04-28,1,428,458,2016-04-28,10074,7.75,7.75,0.0,1.28999996185303,0.430000007152557,6.03000020980835,0.0,19,9,234,878,2969,0.9344978165938864,High
4388161847,2016-04-30,2,409,430,2016-04-30,12533,9.64000034332275,9.64000034332275,0.0,0.699999988079071,2.0,6.94000005722046,0.0,14,43,300,537,3283,0.9511627906976744,High
4388161847,2016-05-01,1,547,597,2016-05-01,10255,7.8899998664856,7.8899998664856,0.0,1.00999999046326,0.680000007152557,6.19999980926514,0.0,12,15,241,579,2926,0.916247906197655,High
4388161847,2016-05-02,2,368,376,2016-05-02,10096,8.39999961853027,8.39999961853027,0.0,3.76999998092651,0.0799999982118607,4.55000019073486,0.0,33,4,204,935,3147,0.9787234042553191,High
4388161847,2016-05-04,1,390,414,2016-05-04,12375,9.52000045776367,9.52000045776367,0.0,2.78999996185303,0.930000007152557,5.80000019073486,0.0,35,21,251,632,3162,0.9420289855072463,High
4388161847,2016-05-05,1,471,495,2016-05-05,9603,7.38000011444092,7.38000011444092,0.0,0.629999995231628,1.66999995708466,5.09000015258789,0.0,12,39,199,896,2899,0.9515151515151515,High
4388161847,2016-05-05,1,471,495,2016-05-05,9603,7.38000011444092,7.38000011444092,0.0,0.629999995231628,1.66999995708466,5.09000015258789,0.0,12,39,199,896,2899,0.9515151515151515,High
4388161847,2016-05-07,1,472,496,2016-05-07,22770,17.5400009155273,17.5400009155273,0.0,9.44999980926514,2.76999998092651,5.32999992370605,0.0,120,56,260,508,4022,0.9516129032258065,High
4388161847,2016-05-08,2,529,541,2016-05-08,17298,14.3800001144409,14.3800001144409,0.0,9.89000034332275,1.25999999046326,3.23000001907349,0.0,107,38,178,576,3934,0.977818853974122,High
4388161847,2016-05-09,1,62,65,2016-05-09,10218,7.8600001335144,7.8600001335144,0.0,0.340000003576279,0.730000019073486,6.78999996185303,0.0,6,19,258,1020,3013,0.9538461538461539,High
4388161847,2016-05-10,1,354,375,2016-05-10,10299,7.92000007629395,7.92000007629395,0.0,0.810000002384186,0.649999976158142,6.46000003814697,0.0,13,14,267,648,3061,0.944,High
4388161847,2016-05-11,1,469,494,2016-05-11,10201,7.84000015258789,7.84000015258789,0.0,0.529999971389771,0.790000021457672,6.53000020980835,0.0,8,18,256,858,2954,0.9493927125506073,High
4445114986,2016-04-12,2,429,457,2016-04-12,3276,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0,0,196,787,2113,0.9387308533916849,Low
4445114986,2016-04-13,2,370,406,2016-04-13,2961,1.99000000953674,1.99000000953674,0.0,0.0,0.0,1.99000000953674,0.0,0,0,194,840,2095,0.9113300492610837,Low
4445114986,2016-04-14,1,441,492,2016-04-14,3974,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.67000007629395,0.0,0,0,231,717,2194,0.8963414634146342,Low
4445114986,2016-04-15,2,337,379,2016-04-15,7198,4.82999992370605,4.82999992370605,0.0,0.0,0.0,4.82999992370605,0.0,0,0,350,711,2496,0.8891820580474934,High
4445114986,2016-04-16,1,462,499,2016-04-16,3945,2.65000009536743,2.65000009536743,0.0,0.0,0.0,2.65000009536743,0.0,0,0,225,716,2180,0.9258517034068137,Low
4445114986,2016-04-17,1,98,107,2016-04-17,2268,1.51999998092651,1.51999998092651,0.0,0.0,0.0,1.51999998092651,0.0,0,0,114,1219,1933,0.9158878504672897,Low
4445114986,2016-04-19,2,388,424,2016-04-19,2064,1.38999998569489,1.38999998569489,0.0,0.0,0.0,1.38999998569489,0.0,0,0,121,895,1954,0.9150943396226415,Low
4445114986,2016-04-20,1,439,462,2016-04-20,2072,1.38999998569489,1.38999998569489,0.0,0.0,0.0,1.38999998569489,0.0,0,0,137,841,1974,0.9502164502164502,Low
4445114986,2016-04-21,1,436,469,2016-04-21,3809,2.55999994277954,2.55999994277954,0.0,0.0,0.0,2.53999996185303,0.0,0,0,215,756,2150,0.929637526652452,Low
4445114986,2016-04-22,1,388,417,2016-04-22,6831,4.57999992370605,4.57999992370605,0.0,0.0,0.0,4.57999992370605,0.0,0,0,317,706,2432,0.9304556354916067,High
4445114986,2016-04-25,1,328,345,2016-04-25,3385,2.26999998092651,2.26999998092651,0.0,0.0,0.0,2.26999998092651,0.0,0,0,179,916,2070,0.9507246376811594,Low
4445114986,2016-04-26,2,353,391,2016-04-26,6326,4.40999984741211,4.40999984741211,0.0,2.41000008583069,0.0399999991059303,1.96000003814697,0.0,29,1,180,839,2291,0.9028132992327366,High
4445114986,2016-04-27,1,332,374,2016-04-27,7243,5.03000020980835,5.03000020980835,0.0,2.61999988555908,0.0299999993294477,2.38000011444092,0.0,32,1,194,839,2361,0.8877005347593583,High
4445114986,2016-04-28,1,419,442,2016-04-28,4493,3.00999999046326,3.00999999046326,0.0,0.0,0.0,3.00999999046326,0.0,0,0,236,762,2203,0.9479638009049773,High
4445114986,2016-04-29,1,106,108,2016-04-29,4676,3.14000010490417,3.14000010490417,0.0,0.0,0.0,3.13000011444092,0.0,0,0,226,1106,2196,0.9814814814814815,Low
4445114986,2016-04-30,1,322,353,2016-04-30,6222,4.17999982833862,4.17999982833862,0.0,0.0,0.0,4.17999982833862,0.0,0,0,290,797,2363,0.9121813031161473,High
4445114986,2016-05-01,2,439,459,2016-05-01,5232,3.50999999046326,3.50999999046326,0.0,0.0,0.0,3.50999999046326,0.0,0,0,240,741,2246,0.9564270152505446,High
4445114986,2016-05-02,1,502,542,2016-05-02,6910,4.75,4.75,0.0,2.21000003814697,0.189999997615814,2.34999990463257,0.0,27,4,200,667,2336,0.9261992619926199,High
4445114986,2016-05-03,2,417,450,2016-05-03,7502,5.17999982833862,5.17999982833862,0.0,2.48000001907349,0.109999999403954,2.57999992370605,0.0,30,2,233,725,2421,0.9266666666666666,High
4445114986,2016-05-04,2,337,363,2016-05-04,2923,1.96000003814697,1.96000003814697,0.0,0.0,0.0,1.96000003814697,0.0,0,0,180,897,2070,0.928374655647383,Low
4445114986,2016-05-05,2,462,513,2016-05-05,3800,2.54999995231628,2.54999995231628,0.0,0.119999997317791,0.239999994635582,2.1800000667572,0.0,2,6,185,734,2120,0.9005847953216374,Low
4445114986,2016-05-06,2,374,402,2016-05-06,4514,3.02999997138977,3.02999997138977,0.0,0.0,0.0,3.02999997138977,0.0,0,0,229,809,2211,0.9303482587064676,High
4445114986,2016-05-07,2,401,436,2016-05-07,5183,3.58999991416931,3.58999991416931,0.0,2.13000011444092,0.189999997615814,1.25,0.0,26,4,108,866,2123,0.9197247706422018,Low
4445114986,2016-05-08,1,361,391,2016-05-08,7303,4.90000009536743,4.90000009536743,0.0,0.0,0.25,4.65000009536743,0.0,0,8,308,733,2423,0.9232736572890026,High
4445114986,2016-05-09,1,457,533,2016-05-09,5275,3.53999996185303,3.53999996185303,0.0,0.0,0.0,3.53999996185303,0.0,0,0,266,641,2281,0.8574108818011257,High
4445114986,2016-05-10,1,405,426,2016-05-10,3915,2.63000011444092,2.63000011444092,0.0,0.0,0.0,2.63000011444092,0.0,0,0,231,783,2181,0.9507042253521126,Low
4445114986,2016-05-11,1,499,530,2016-05-11,9105,6.1100001335144,6.1100001335144,0.0,2.25,1.0,2.85999989509583,0.0,34,22,232,622,2499,0.9415094339622642,High
4445114986,2016-05-12,1,483,501,2016-05-12,768,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,58,380,1212,0.9640718562874252,Low
4558609924,2016-04-21,1,126,137,2016-04-21,13743,9.07999992370605,9.07999992370605,0.0,0.419999986886978,0.970000028610229,7.69999980926514,0.0,6,21,432,844,2486,0.9197080291970803,High
4558609924,2016-04-26,1,103,121,2016-04-26,9148,6.05000019073486,6.05000019073486,0.0,0.430000007152557,2.02999997138977,3.58999991416931,0.0,12,41,283,1062,2223,0.8512396694214877,High
4558609924,2016-04-29,1,171,179,2016-04-29,7833,5.17999982833862,5.17999982833862,0.0,1.01999998092651,1.85000002384186,2.30999994277954,0.0,15,29,197,1096,1918,0.9553072625698324,Low
4558609924,2016-05-01,1,115,129,2016-05-01,3428,2.26999998092651,2.26999998092651,0.0,0.0,0.0,2.26999998092651,0.0,0,0,190,1121,1692,0.8914728682170543,Low
4558609924,2016-05-08,1,123,134,2016-05-08,6543,4.32999992370605,4.32999992370605,0.0,1.79999995231628,0.5,2.01999998092651,0.0,66,35,238,1019,2666,0.917910447761194,High
4702921684,2016-04-12,1,425,439,2016-04-12,7213,5.88000011444092,5.88000011444092,0.0,0.0,0.0,5.84999990463257,0.0,0,0,263,718,2947,0.9681093394077449,High
4702921684,2016-04-13,2,400,430,2016-04-13,6877,5.57999992370605,5.57999992370605,0.0,0.0,0.0,5.57999992370605,0.0,0,0,258,777,2898,0.9302325581395349,High
4702921684,2016-04-14,1,384,415,2016-04-14,7860,6.36999988555908,6.36999988555908,0.0,0.0,0.0,6.36999988555908,0.0,0,0,271,772,2984,0.9253012048192771,High
4702921684,2016-04-15,1,253,257,2016-04-15,6506,5.28000020980835,5.28000020980835,0.0,0.0700000002980232,0.419999986886978,4.78999996185303,0.0,1,8,256,944,2896,0.9844357976653697,High
4702921684,2016-04-16,2,382,406,2016-04-16,11140,9.02999973297119,9.02999973297119,0.0,0.239999994635582,1.25,7.53999996185303,0.0,3,24,335,556,3328,0.9408866995073891,High
4702921684,2016-04-17,1,591,612,2016-04-17,12692,10.289999961853,10.289999961853,0.0,0.959999978542328,3.46000003814697,5.88000011444092,0.0,12,66,302,437,3394,0.9656862745098039,High
4702921684,2016-04-18,1,293,312,2016-04-18,9105,7.38000011444092,7.38000011444092,0.0,1.82000005245209,1.49000000953674,4.07000017166138,0.0,22,30,191,890,3013,0.9391025641025641,High
4702921684,2016-04-19,1,457,487,2016-04-19,6708,5.44000005722046,5.44000005722046,0.0,0.879999995231628,0.370000004768372,4.19000005722046,0.0,10,8,179,757,2812,0.9383983572895277,High
4702921684,2016-04-20,1,454,468,2016-04-20,8793,7.13000011444092,7.13000011444092,0.0,0.159999996423721,1.23000001907349,5.73000001907349,0.0,2,29,260,717,3061,0.9700854700854701,High
4702921684,2016-04-21,1,425,434,2016-04-21,6530,5.30000019073486,5.30000019073486,0.0,0.310000002384186,2.04999995231628,2.94000005722046,0.0,4,41,144,901,2729,0.9792626728110599,High
4702921684,2016-04-23,1,465,475,2016-04-23,15126,12.2700004577637,12.2700004577637,0.0,0.759999990463257,3.24000000953674,8.27000045776367,0.0,9,66,408,469,3691,0.9789473684210527,High
4702921684,2016-04-24,1,480,506,2016-04-24,15050,12.2200002670288,12.2200002670288,0.0,1.20000004768372,5.11999988555908,5.88000011444092,0.0,15,95,281,542,3538,0.9486166007905138,High
4702921684,2016-04-25,1,370,380,2016-04-25,9167,7.42999982833862,7.42999982833862,0.0,0.490000009536743,0.819999992847443,6.1100001335144,0.0,6,15,270,730,3064,0.9736842105263158,High
4702921684,2016-04-26,1,421,429,2016-04-26,6108,4.94999980926514,4.94999980926514,0.0,0.0700000002980232,0.349999994039536,4.53999996185303,0.0,1,8,216,765,2784,0.9813519813519813,High
4702921684,2016-04-27,1,432,449,2016-04-27,7047,5.71999979019165,5.71999979019165,0.0,0.0900000035762787,0.800000011920929,4.78000020980835,0.0,1,16,238,733,2908,0.9621380846325167,High
4702921684,2016-04-28,1,442,461,2016-04-28,9023,7.32000017166138,7.32000017166138,0.0,1.12999999523163,0.419999986886978,5.76999998092651,0.0,14,9,232,738,3033,0.9587852494577006,High
4702921684,2016-04-29,1,433,447,2016-04-29,9930,8.05000019073486,8.05000019073486,0.0,1.05999994277954,0.920000016689301,6.07000017166138,0.0,12,19,267,692,3165,0.9686800894854586,High
4702921684,2016-04-30,1,479,501,2016-04-30,10144,8.22999954223633,8.22999954223633,0.0,0.319999992847443,2.02999997138977,5.88000011444092,0.0,4,36,263,728,3115,0.9560878243512974,High
4702921684,2016-05-03,1,327,373,2016-05-03,9454,7.67000007629395,7.67000007629395,0.0,0.0,0.0,7.67000007629395,0.0,0,0,313,729,3145,0.8766756032171582,High
4702921684,2016-05-04,1,412,434,2016-05-04,8161,6.61999988555908,6.61999988555908,0.0,0.340000003576279,0.730000019073486,5.53999996185303,0.0,4,15,251,757,3004,0.9493087557603687,High
4702921684,2016-05-05,1,414,428,2016-05-05,8614,6.98999977111816,6.98999977111816,0.0,0.670000016689301,0.219999998807907,6.09000015258789,0.0,8,5,241,745,3006,0.9672897196261683,High
4702921684,2016-05-06,1,404,449,2016-05-06,6943,5.63000011444092,5.63000011444092,0.0,0.0799999982118607,0.660000026226044,4.86999988555908,0.0,1,16,207,682,2859,0.8997772828507795,High
4702921684,2016-05-07,1,520,543,2016-05-07,14370,11.6499996185303,11.6499996185303,0.0,0.370000004768372,2.30999994277954,8.97000026702881,0.0,5,46,439,577,3683,0.9576427255985267,High
4702921684,2016-05-07,1,520,543,2016-05-07,14370,11.6499996185303,11.6499996185303,0.0,0.370000004768372,2.30999994277954,8.97000026702881,0.0,5,46,439,577,3683,0.9576427255985267,High
4702921684,2016-05-09,1,435,458,2016-05-09,8232,6.67999982833862,6.67999982833862,0.0,0.0,0.569999992847443,6.09999990463257,0.0,0,12,253,746,2990,0.9497816593886463,High
4702921684,2016-05-10,1,416,431,2016-05-10,10613,8.60999965667725,8.60999965667725,0.0,0.0799999982118607,1.87999999523163,6.65000009536743,0.0,1,37,262,701,3172,0.9651972157772621,High
4702921684,2016-05-11,1,354,366,2016-05-11,9810,7.96000003814697,7.96000003814697,0.0,0.779999971389771,2.16000008583069,4.98000001907349,0.0,10,41,235,784,3069,0.9672131147540983,High
4702921684,2016-05-12,1,404,442,2016-05-12,2752,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.23000001907349,0.0,0,0,68,241,1240,0.9140271493212669,Low
5553957443,2016-04-12,1,441,464,2016-04-12,11596,7.57000017166138,7.57000017166138,0.0,1.37000000476837,0.790000021457672,5.40999984741211,0.0,19,13,277,767,2026,0.9504310344827587,Low
5553957443,2016-04-13,2,455,488,2016-04-13,4832,3.16000008583069,3.16000008583069,0.0,0.0,0.0,3.16000008583069,0.0,0,0,226,647,1718,0.9323770491803278,Low
5553957443,2016-04-14,1,357,418,2016-04-14,17022,11.1199998855591,11.1199998855591,0.0,4.0,2.45000004768372,4.67000007629395,0.0,61,41,256,693,2324,0.854066985645933,High
5553957443,2016-04-15,1,377,409,2016-04-15,16556,10.8599996566772,10.8599996566772,0.0,4.15999984741211,1.98000001907349,4.71000003814697,0.0,58,38,239,689,2254,0.921760391198044,High
5553957443,2016-04-16,2,651,686,2016-04-16,5771,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,288,521,1831,0.9489795918367347,Low
5553957443,2016-04-17,1,350,402,2016-04-17,655,0.430000007152557,0.430000007152557,0.0,0.0,0.0,0.430000007152557,0.0,0,0,46,943,1397,0.8706467661691543,Low
5553957443,2016-04-18,2,520,541,2016-04-18,3727,2.4300000667572,2.4300000667572,0.0,0.0,0.0,2.4300000667572,0.0,0,0,206,622,1683,0.9611829944547134,Low
5553957443,2016-04-19,1,357,410,2016-04-19,15482,10.1099996566772,10.1099996566772,0.0,4.28000020980835,1.6599999666214,4.17999982833862,0.0,69,28,249,756,2284,0.8707317073170732,High
5553957443,2016-04-20,1,658,678,2016-04-20,2713,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.76999998092651,0.0,0,0,148,598,1570,0.9705014749262537,Low
5553957443,2016-04-21,1,399,431,2016-04-21,12346,8.0600004196167,8.0600004196167,0.0,2.95000004768372,2.16000008583069,2.96000003814697,0.0,47,42,177,801,2066,0.925754060324826,Low
5553957443,2016-04-22,1,322,353,2016-04-22,11682,7.63000011444092,7.63000011444092,0.0,1.37999999523163,0.629999995231628,5.59999990463257,0.0,25,16,270,781,2105,0.9121813031161473,Low
5553957443,2016-04-23,2,631,725,2016-04-23,4112,2.69000005722046,2.69000005722046,0.0,0.0,0.0,2.6800000667572,0.0,0,0,272,443,1776,0.8703448275862069,Low
5553957443,2016-04-24,2,553,640,2016-04-24,1807,1.17999994754791,1.17999994754791,0.0,0.0,0.0,1.17999994754791,0.0,0,0,104,582,1507,0.8640625,Low
5553957443,2016-04-25,1,433,468,2016-04-25,10946,7.19000005722046,7.19000005722046,0.0,2.9300000667572,0.569999992847443,3.69000005722046,0.0,51,11,201,732,2033,0.9252136752136753,Low
5553957443,2016-04-26,1,412,453,2016-04-26,11886,7.76000022888184,7.76000022888184,0.0,2.36999988555908,0.930000007152557,4.46000003814697,0.0,40,18,238,750,2093,0.9094922737306843,Low
5553957443,2016-04-27,1,347,391,2016-04-27,10538,6.88000011444092,6.88000011444092,0.0,1.13999998569489,1.0,4.73999977111816,0.0,16,16,206,745,1922,0.887468030690537,Low
5553957443,2016-04-28,1,421,457,2016-04-28,11393,7.63000011444092,7.63000011444092,0.0,3.71000003814697,0.75,3.17000007629395,0.0,49,13,165,727,1999,0.9212253829321663,Low
5553957443,2016-04-29,1,450,495,2016-04-29,12764,8.32999992370605,8.32999992370605,0.0,2.78999996185303,0.639999985694885,4.90999984741211,0.0,46,15,270,709,2169,0.9090909090909091,Low
5553957443,2016-04-30,2,775,843,2016-04-30,1202,0.779999971389771,0.779999971389771,0.0,0.0,0.0,0.779999971389771,0.0,0,0,84,506,1463,0.9193357058125742,Low
5553957443,2016-05-01,2,622,686,2016-05-01,5164,3.36999988555908,3.36999988555908,0.0,0.0,0.0,3.36999988555908,0.0,0,0,237,436,1747,0.9067055393586005,Low
5553957443,2016-05-02,1,409,471,2016-05-02,9769,6.38000011444092,6.38000011444092,0.0,1.05999994277954,0.409999996423721,4.90000009536743,0.0,23,9,227,724,1996,0.8683651804670913,Low
5553957443,2016-05-03,1,380,429,2016-05-03,12848,8.39000034332275,8.39000034332275,0.0,1.5,1.20000004768372,5.67999982833862,0.0,26,29,247,812,2116,0.8857808857808858,Low
5553957443,2016-05-04,1,447,470,2016-05-04,4249,2.76999998092651,2.76999998092651,0.0,0.0,0.0,2.76999998092651,0.0,0,0,224,651,1698,0.951063829787234,Low
5553957443,2016-05-05,1,419,464,2016-05-05,14331,9.51000022888184,9.51000022888184,0.0,3.4300000667572,1.6599999666214,4.42999982833862,0.0,44,29,241,692,2156,0.9030172413793104,Low
5553957443,2016-05-06,1,400,434,2016-05-06,9632,6.28999996185303,6.28999996185303,0.0,1.51999998092651,0.540000021457672,4.23000001907349,0.0,21,9,229,761,1916,0.9216589861751152,Low
5553957443,2016-05-07,1,442,470,2016-05-07,1868,1.22000002861023,1.22000002861023,0.0,0.0,0.0,1.22000002861023,0.0,0,0,96,902,1494,0.9404255319148936,Low
5553957443,2016-05-08,1,568,608,2016-05-08,6083,4.0,4.0,0.0,0.219999998807907,0.469999998807907,3.29999995231628,0.0,3,8,210,505,1762,0.9342105263157895,Low
5553957443,2016-05-09,1,453,494,2016-05-09,11611,7.57999992370605,7.57999992370605,0.0,2.13000011444092,0.889999985694885,4.55999994277954,0.0,59,22,251,667,2272,0.917004048582996,High
5553957443,2016-05-10,1,418,443,2016-05-10,16358,10.710000038147,10.710000038147,0.0,3.86999988555908,1.61000001430511,5.19999980926514,0.0,61,40,265,707,2335,0.9435665914221218,High
5553957443,2016-05-11,1,463,486,2016-05-11,4926,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.22000002861023,0.0,0,0,195,628,1693,0.9526748971193416,Low
5553957443,2016-05-12,1,438,475,2016-05-12,3121,2.03999996185303,2.03999996185303,0.0,0.579999983310699,0.400000005960464,1.05999994277954,0.0,8,6,48,222,741,0.9221052631578948,Low
5577150313,2016-04-12,1,419,438,2016-04-12,8135,6.07999992370605,6.07999992370605,0.0,3.59999990463257,0.379999995231628,2.09999990463257,0.0,86,16,140,728,3405,0.95662100456621,High
5577150313,2016-04-13,1,432,458,2016-04-13,5077,3.78999996185303,3.78999996185303,0.0,0.319999992847443,0.219999998807907,3.25,0.0,15,11,144,776,2551,0.9432314410480349,High
5577150313,2016-04-14,1,477,497,2016-04-14,8596,6.42000007629395,6.42000007629395,0.0,3.32999992370605,0.310000002384186,2.77999997138977,0.0,118,30,176,662,4022,0.959758551307847,High
5577150313,2016-04-15,1,392,413,2016-04-15,12087,9.07999992370605,9.07999992370605,0.0,3.92000007629395,1.60000002384186,3.55999994277954,0.0,115,54,199,695,4005,0.9491525423728814,High
5577150313,2016-04-16,1,406,445,2016-04-16,14269,10.6599998474121,10.6599998474121,0.0,6.6399998664856,1.27999997138977,2.73000001907349,0.0,184,56,158,472,4274,0.9123595505617977,High
5577150313,2016-04-17,1,549,583,2016-04-17,12231,9.14000034332275,9.14000034332275,0.0,5.98000001907349,0.829999983310699,2.3199999332428,0.0,200,37,159,525,4552,0.9416809605488851,High
5577150313,2016-04-18,1,527,553,2016-04-18,9893,7.3899998664856,7.3899998664856,0.0,4.8600001335144,0.720000028610229,1.82000005245209,0.0,114,32,130,623,3625,0.9529837251356239,High
5577150313,2016-04-19,1,449,465,2016-04-19,12574,9.42000007629395,9.42000007629395,0.0,7.01999998092651,0.639999985694885,1.75999999046326,0.0,108,23,111,733,3501,0.9655913978494624,High
5577150313,2016-04-20,1,447,480,2016-04-20,8330,6.21999979019165,6.21999979019165,0.0,4.11999988555908,0.340000003576279,1.75999999046326,0.0,87,16,113,773,3192,0.93125,High
5577150313,2016-04-21,1,414,437,2016-04-21,10830,8.09000015258789,8.09000015258789,0.0,3.65000009536743,1.6599999666214,2.77999997138977,0.0,110,74,175,670,4018,0.9473684210526315,High
5577150313,2016-04-22,1,338,366,2016-04-22,9172,6.84999990463257,6.84999990463257,0.0,2.42000007629395,0.790000021457672,3.29999995231628,0.0,62,30,200,823,3329,0.9234972677595629,High
5577150313,2016-04-23,1,384,402,2016-04-23,7638,5.71000003814697,5.71000003814697,0.0,1.21000003814697,0.360000014305115,4.1399998664856,0.0,24,24,223,627,3152,0.9552238805970149,High
5577150313,2016-04-24,1,543,615,2016-04-24,15764,11.7799997329712,11.7799997329712,0.0,7.65000009536743,2.15000009536743,1.98000001907349,0.0,210,65,141,425,4392,0.8829268292682927,High
5577150313,2016-04-25,1,421,461,2016-04-25,6393,4.78000020980835,4.78000020980835,0.0,1.35000002384186,0.670000016689301,2.75999999046326,0.0,61,38,214,743,3374,0.913232104121475,High
5577150313,2016-04-26,1,354,377,2016-04-26,5325,3.98000001907349,3.98000001907349,0.0,0.850000023841858,0.649999976158142,2.47000002861023,0.0,38,32,181,759,3088,0.9389920424403183,High
5577150313,2016-04-27,1,424,452,2016-04-27,6805,5.1399998664856,5.1399998664856,0.0,1.80999994277954,0.400000005960464,2.9300000667572,0.0,63,16,190,773,3294,0.9380530973451328,High
5577150313,2016-04-28,1,361,372,2016-04-28,9841,7.42999982833862,7.42999982833862,0.0,3.25,1.16999995708466,3.00999999046326,0.0,99,51,141,692,3580,0.9704301075268817,High
